email,frequency
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4281,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3995,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2556,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2501,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1902,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1304,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4676,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3973,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4259,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1883,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1362,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\579,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1506,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4386,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2391,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1718,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2444,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1801,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\893,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\759,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4077,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1153,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3968,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\35,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4729,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2301,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4468,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\590,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2283,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4807,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2575,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\153,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\992,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2468,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\934,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\268,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\480,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2226,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4219,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2392,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1444,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1115,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4173,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1601,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4542,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4721,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4668,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\36,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1980,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4287,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1523,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1920,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\474,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1458,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2074,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2050,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2460,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1670,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1040,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4480,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1676,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4744,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\637,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4428,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2259,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\638,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1269,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\358,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4764,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4367,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1946,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4546,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1834,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1199,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2118,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4472,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1975,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2576,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1927,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\372,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\25,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\885,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4270,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1308,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\124,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4133,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\280,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2447,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4393,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1712,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\630,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1913,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2137,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\449,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4139,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\511,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4752,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\560,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\676,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1053,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1559,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1217,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4612,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\44,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4748,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\463,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1338,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4154,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1429,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1887,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1363,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2507,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4643,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2323,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\105,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1368,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1286,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1157,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1785,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2553,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4269,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\431,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4088,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\128,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\939,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2103,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3999,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1287,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2092,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4551,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1186,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\323,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1147,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\799,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4751,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2036,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1331,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4291,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4385,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4518,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\411,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2449,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2416,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\229,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3997,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\151,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2194,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4214,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1675,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2249,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\888,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1753,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2212,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\8,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1290,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4661,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4141,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4741,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1838,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\492,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2051,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2136,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1924,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1361,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1456,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1460,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2063,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1327,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\979,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\308,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1614,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\55,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1101,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\991,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\725,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4348,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2567,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2081,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\880,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4497,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1770,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2170,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2374,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\255,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1293,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1901,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\198,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2189,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2436,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\339,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2450,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4253,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1859,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4243,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4625,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1787,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\767,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2430,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4220,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2568,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4250,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1098,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2352,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1666,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1125,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2377,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\525,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2551,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4379,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4697,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\370,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2070,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\678,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\757,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4172,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3915,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4557,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1478,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1439,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4007,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\569,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4325,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\566,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1794,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\498,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\364,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2547,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\425,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1591,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4226,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3984,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\580,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\968,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1827,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1648,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1083,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1132,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\853,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1196,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1662,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\324,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\100,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\41,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4617,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\670,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1504,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\846,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4519,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1119,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2241,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1631,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\738,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2537,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4453,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2372,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\352,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2242,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\274,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\195,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\203,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\117,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\964,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\304,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\639,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1585,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1259,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\39,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4171,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\889,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4628,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4677,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\306,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\332,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4013,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1992,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\802,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4176,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1526,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4417,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2278,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\649,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2288,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\293,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\565,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1324,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4306,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1137,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1051,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4590,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2336,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\907,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1832,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2306,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1270,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1749,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2147,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2203,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1947,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1268,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2010,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1969,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\819,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\472,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4521,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4727,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\341,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\3970,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2339,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\254,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1568,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1533,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4301,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\657,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2290,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\987,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1757,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4536,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1084,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1561,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\491,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\2223,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4458,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\1334,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\4235,0
C:\Users\Seth/midterm/data/enron/maildir/kaminski-v/sent\14,0
